date,hy,kpj,zgj,zdj,spj,zd,jqpjj,cjl,cjje,url
2009-10-16,Au(T+N2),230.30,230.30,230.30,230.30,-2.00,-0.009,230.30,400,https://www.sge.com.cn/sjzx/mrhqsj/509960
2009-10-16,Pt9995,306.50,308.50,306.50,306.50,-4.00,-0.013,307.29,262,https://www.sge.com.cn/sjzx/mrhqsj/509960
2009-10-16,Ag(T+D),3819.00,3858.00,3800.00,3815.00,-57.00,-0.015,3824.00,"177,654",https://www.sge.com.cn/sjzx/mrhqsj/509960
2009-10-15,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-15,Au9995,232.6,233.75,232.1,232.28,-2.12,-0.009,233.08,"4,536",https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-15,Au9999,234.29,234.29,231.8,231.97,-2.33,-0.0099,233.47,"1,418.80",https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-15,Au100g,234,234.2,232.15,232.4,-1.76,-0.0075,233.29,69,https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-15,Au(T+D),232.72,233.85,232.03,232.16,-2.15,-0.0092,232.98,"11,728",https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-15,Au(T+N1),233,233,233,233,-1.16,-0.005,233,200,https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-15,Au(T+N2),232.3,232.3,232.3,232.3,13.6,0.0622,232.3,800,https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-15,Pt9995,310,311.5,310,310.5,-1.5,-0.0048,310.98,186,https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-15,Ag(T+D),3880,3900,3865,3872,-35,-0.009,3882,"99,426",https://www.sge.com.cn/sjzx/mrhqsj/509959
2009-10-14,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509958
2009-10-14,Au9995,232.30,234.50,232.00,234.40,3.14,0.014,233.96,"5,276",https://www.sge.com.cn/sjzx/mrhqsj/509958
2009-10-14,Au9999,233.00,234.60,231.80,234.30,3.00,0.013,233.89,"1,887.20",https://www.sge.com.cn/sjzx/mrhqsj/509958
2009-10-14,Au100g,232.00,234.40,231.41,234.16,2.87,0.012,233.32,78.4,https://www.sge.com.cn/sjzx/mrhqsj/509958
2009-10-14,Au(T+D),232.52,234.54,231.60,234.31,3.19,0.014,233.37,"16,806",https://www.sge.com.cn/sjzx/mrhqsj/509958
2009-10-14,Au(T+N1),233.50,234.20,233.50,234.16,3.26,0.014,234.16,212,https://www.sge.com.cn/sjzx/mrhqsj/509958
2009-10-14,Pt9995,310.00,312.00,309.00,312.00,4.19,0.014,310.89,220,https://www.sge.com.cn/sjzx/mrhqsj/509958
2009-10-14,Ag(T+D),3888.00,3920.00,3812.00,3907.00,33.00,0.009,3884.00,"176,282",https://www.sge.com.cn/sjzx/mrhqsj/509958
2009-10-13,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509957
2009-10-13,Au9995,230.15,231.80,230.15,231.26,1.28,0.006,231.15,"4,806",https://www.sge.com.cn/sjzx/mrhqsj/509957
2009-10-13,Au9999,230.00,231.85,230.00,231.30,1.38,0.006,231.25,"3,156.20",https://www.sge.com.cn/sjzx/mrhqsj/509957
2009-10-13,Au100g,230.40,231.82,229.90,231.29,1.43,0.006,230.94,81.4,https://www.sge.com.cn/sjzx/mrhqsj/509957
2009-10-13,Au(T+D),230.35,231.98,230.35,231.12,1.19,0.005,231.20,"14,606",https://www.sge.com.cn/sjzx/mrhqsj/509957
2009-10-13,Au(T+N1),230.90,230.90,230.90,230.90,1.10,0.005,230.90,202,https://www.sge.com.cn/sjzx/mrhqsj/509957
2009-10-13,Pt9995,306.00,308.00,306.00,307.81,1.81,0.006,307.17,192,https://www.sge.com.cn/sjzx/mrhqsj/509957
2009-10-13,Ag(T+D),3863.00,3893.00,3863.00,3874.00,20.00,0.005,3877.00,"101,840",https://www.sge.com.cn/sjzx/mrhqsj/509957
2009-10-12,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509956
2009-10-12,Au9995,229.90,230.10,229.45,229.98,1.01,0.004,229.84,"6,582",https://www.sge.com.cn/sjzx/mrhqsj/509956
2009-10-12,Au9999,229.00,230.12,229.00,229.92,0.92,0.004,229.86,"2,451",https://www.sge.com.cn/sjzx/mrhqsj/509956
2009-10-12,Au100g,229.50,229.98,229.22,229.86,0.91,0.004,229.60,100,https://www.sge.com.cn/sjzx/mrhqsj/509956
2009-10-12,Au(T+D),230.01,230.15,229.49,229.93,0.93,0.004,229.83,"10,192",https://www.sge.com.cn/sjzx/mrhqsj/509956
2009-10-12,Au(T+N1),229.80,229.80,229.80,229.80,0.40,0.002,229.80,200,https://www.sge.com.cn/sjzx/mrhqsj/509956
2009-10-12,Pt9995,305.00,306.00,305.00,306.00,1.00,0.003,305.77,252,https://www.sge.com.cn/sjzx/mrhqsj/509956
2009-10-12,Ag(T+D),3870.00,3879.00,3847.00,3854.00,10.00,0.003,3862.00,"84,456",https://www.sge.com.cn/sjzx/mrhqsj/509956
2009-11-04,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-04,Au9995,233.10,237.82,233.10,237.70,4.70,0.0202,237.18,"3,832",https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-04,Au9999,233.00,237.94,232.16,237.80,4.56,0.0196,237.31,"1,256.40",https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-04,Au100g,232.11,237.70,232.00,237.69,4.60,0.0197,236.49,108.2,https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-04,AuT+D,233.20,237.95,232.00,237.79,4.78,0.0205,236.25,"25,270",https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-04,Au(T+N1),237.30,237.30,237.30,237.30,3.70,0.0158,237.30,200,https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-04,Au(T+N2),237.30,237.30,237.30,237.30,3.70,0.0158,237.30,200,https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-04,Pt9995,304.00,311.00,304.00,310.11,1.51,0.0049,309.53,66,https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-04,Ag(T+D),"3,772.00","3,850.00","3,760.00","3,843.00",61.00,0.0161,"3,816.00","248,274",https://www.sge.com.cn/sjzx/mrhqsj/509973
2009-11-03,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-03,Au9995,231.35,233.85,231.35,233.00,3.19,0.014,233.42,"2,890",https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-03,Au9999,232.00,233.88,230.00,233.24,3.34,0.015,233.14,"1,491.60",https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-03,Au100g,231.38,233.80,231.20,233.09,3.55,0.016,233.04,81.8,https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-03,AuT+D,231.33,233.90,231.00,233.01,3.25,0.014,232.68,"16,256",https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-03,Au(T+N1),233.60,233.60,233.60,233.60,4.36,0.019,233.60,200,https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-03,Au(T+N2),233.60,233.60,233.60,233.60,4.36,0.019,233.60,200,https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-03,Pt9995,307.00,309.50,307.00,308.60,4.31,0.014,308.71,102,https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-03,Ag(T+D),"3,789.00","3,795.00","3,762.00","3,782.00",20.00,0.005,"3,783.00","115,614",https://www.sge.com.cn/sjzx/mrhqsj/509972
2009-11-02,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-11-02,Au9995,229.49,229.88,229.10,229.81,-0.28,-0.001,229.64,"3,386",https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-11-02,Au9999,229.50,230.35,229.45,229.90,-0.55,-0.002,230.09,"1,527.60",https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-11-02,Au100g,229.01,230.00,229.01,229.54,-0.96,-0.004,229.83,33,https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-11-02,Au(T+D),228.91,229.85,228.91,229.76,-0.34,-0.002,229.43,"3,884",https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-11-02,Au(T+N1),229.24,229.24,229.24,229.24,-0.26,-0.001,229.24,200,https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-11-02,Au(T+N2),229.24,229.24,229.24,229.24,-0.26,-0.001,229.24,200,https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-11-02,Pt9995,303.00,305.00,301.50,304.29,-0.21,-0.001,302.98,156,https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-11-02,Ag(T+D),3773.00,3773.00,3756.00,3762.00,-26.00,-0.007,3763.00,"42,730",https://www.sge.com.cn/sjzx/mrhqsj/509971
2009-10-30,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-10-30,Au9995,227.98,232.00,227.90,230.09,3.45,0.0152,229.94,"2,368",https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-10-30,Au9999,228.00,230.65,228.00,230.45,3.45,0.0152,230.23,"1,134",https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-10-30,Au100g,232.95,232.95,228.20,230.50,3.30,0.0145,230.17,45.2,https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-10-30,AuT+D,227.70,230.40,227.55,230.10,3.41,0.015,229.09,"17,000",https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-10-30,Au(T+N1),229.50,229.50,229.50,229.50,2.80,0.0124,229.50,200,https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-10-30,Au(T+N2),229.50,229.50,229.50,229.50,2.80,0.0124,229.50,200,https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-10-30,Pt9995,304.00,305.50,304.00,304.50,3.00,0.01,304.88,224,https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-10-30,Ag(T+D),"3,765.00","3,800.00","3,751.00","3,788.00",56.00,0.015,"3,780.00","173,630",https://www.sge.com.cn/sjzx/mrhqsj/509970
2009-10-29,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-29,Au9995,226.60,227.02,226.60,226.64,-1.85,-0.0081,226.84,"3,154",https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-29,Au9999,227.10,228.55,226.80,227.00,-2.06,-0.009,227.32,"1,904.60",https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-29,Au100g,229.75,233.00,227.20,227.20,-1.62,-0.0071,227.99,72.6,https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-29,AuT+D,228.15,228.60,226.00,226.69,-1.89,-0.0083,226.94,"22,268",https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-29,Au(T+N1),226.70,226.70,226.70,226.70,-2.30,-0.01,226.70,200,https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-29,Au(T+N2),226.70,226.70,226.70,226.70,-2.00,-0.0087,226.70,200,https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-29,Pt9995,302.00,302.00,300.25,301.50,-0.96,-0.0032,301.02,204,https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-29,Ag(T+D),"3,748.00","3,772.00","3,720.00","3,732.00",-44.00,-0.0117,"3,745.00","159,270",https://www.sge.com.cn/sjzx/mrhqsj/509969
2009-10-28,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509968
2009-10-28,Au9995,229.10,229.10,228.35,228.49,-0.42,-0.0018,228.62,"2,374",https://www.sge.com.cn/sjzx/mrhqsj/509968
2009-10-28,Au9999,229.35,229.40,227.60,229.06,-0.23,-0.001,229.00,"2,508.40",https://www.sge.com.cn/sjzx/mrhqsj/509968
2009-10-28,Au100g,229.10,229.90,228.00,228.82,-0.65,-0.0028,228.76,64.6,https://www.sge.com.cn/sjzx/mrhqsj/509968
2009-10-28,AuT+D,228.55,229.27,227.16,228.58,-0.22,-0.001,228.23,"13,264",https://www.sge.com.cn/sjzx/mrhqsj/509968
2009-10-28,Au(T+N2),228.70,228.70,228.70,228.70,-0.29,-0.0013,228.70,400,https://www.sge.com.cn/sjzx/mrhqsj/509968
2009-10-28,Pt9995,303.00,303.50,301.75,302.46,-3.54,-0.0116,302.55,190,https://www.sge.com.cn/sjzx/mrhqsj/509968
2009-10-28,Ag(T+D),"3,810.00","3,819.00","3,760.00","3,776.00",-37.00,-0.0097,"3,780.00","159,942",https://www.sge.com.cn/sjzx/mrhqsj/509968
2009-10-27,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-27,Au9995,232.40,232.40,228.65,228.91,-2.63,-0.0114,229.05,"5,558",https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-27,Au9999,232.80,232.80,229.19,229.29,-2.70,-0.0116,229.65,"1,347.80",https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-27,Au100g,231.50,232.90,229.30,229.47,-2.03,-0.0088,230.35,99.6,https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-27,AuT+D,232.10,232.40,228.18,228.80,-2.81,-0.0121,230.07,"20,430",https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-27,Au(T+N1),229.00,229.00,229.00,229.00,-2.50,-0.0108,229.00,2,https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-27,Au(T+N2),228.99,228.99,228.99,228.99,-2.81,-0.0121,228.99,400,https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-27,Pt9995,311.00,311.00,305.50,306.00,-4.25,-0.0137,306.13,442,https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-27,Ag(T+D),"3,853.00","3,874.00","3,800.00","3,813.00",-45.00,-0.0117,"3,830.00","172,852",https://www.sge.com.cn/sjzx/mrhqsj/509967
2009-10-26,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-10-26,Au9995,231.75,232.15,231.50,231.54,-1.33,-0.0057,231.90,"3,502",https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-10-26,Au9999,231.80,232.39,231.60,231.99,-1.01,-0.0043,232.10,"1,478.40",https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-10-26,Au100g,232.00,232.60,231.50,231.50,-1.49,-0.0064,232.02,40.6,https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-10-26,AuT+D,231.95,232.21,231.50,231.61,-1.26,-0.0054,231.85,"7,652",https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-10-26,Au(T+N1),231.50,231.50,231.50,231.50,-1.50,-0.0064,231.50,200,https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-10-26,Au(T+N2),231.80,231.80,231.80,231.80,-1.20,-0.0052,231.80,400,https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-10-26,Pt9995,310.50,310.50,309.50,310.25,-4.43,-0.0141,310.00,110,https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-10-26,Ag(T+D),"3,846.00","3,866.00","3,846.00","3,858.00",-4.00,-0.001,"3,857.00","46,466",https://www.sge.com.cn/sjzx/mrhqsj/509966
2009-11-18,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-18,Au100g,248.31,250.99,247.66,250.46,0.88,0.0035,249.72,66.2,https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-18,Au9995,248.90,250.35,248.40,250.33,0.96,0.0038,249.99,"2,812",https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-18,Au9999,250.00,250.40,248.00,250.28,0.89,0.0036,250.16,"2,652.40",https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-18,Pt9995,330.50,331.50,330.50,331.50,3.08,0.0094,331.05,204,https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-18,Ag(T+D),"4,001.00","4,064.00","4,001.00","4,057.00",29.00,0.0072,"4,039.00","109,228",https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-18,AuT+D,248.29,250.30,248.03,250.20,0.94,0.0038,249.25,"13,980",https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-18,Au(T+N1),250.04,250.04,250.04,250.04,1.04,0.0042,250.04,20,https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-18,Au(T+N2),250.04,250.04,250.04,250.04,0.68,0.0027,250.04,20,https://www.sge.com.cn/sjzx/mrhqsj/509983
2009-11-17,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-17,Au9995,247.00,250.00,247.00,249.37,1.33,0.0054,249.25,"2,086",https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-17,Au9999,248.00,250.00,247.50,249.39,1.31,0.0053,249.35,"1,911",https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-17,Au100g,247.90,250.60,246.50,249.58,1.73,0.007,249.16,97,https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-17,AuT+D,247.49,250.09,246.86,249.26,1.27,0.0051,248.78,"20,518",https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-17,Au(T+N1),249.00,249.00,249.00,249.00,2.60,0.0106,249.00,2,https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-17,Au(T+N2),250.00,250.00,249.00,249.36,2.96,0.012,249.36,6,https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-17,Pt9995,329.00,330.00,328.25,328.42,8.03,0.0251,329.04,114,https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-17,Ag(T+D),"3,889.00","4,140.00","3,878.00","4,028.00",145.00,0.0373,"3,987.00","338,356",https://www.sge.com.cn/sjzx/mrhqsj/509982
2009-11-16,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-16,Au100g,246.00,247.95,246.00,247.85,4.24,0.0174,247.26,69.6,https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-16,Au9995,246.49,248.05,246.30,248.04,5.04,0.0207,247.41,"3,218",https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-16,Au9999,246.00,248.10,246.00,248.08,5.08,0.0209,247.62,"1,779",https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-16,Pt9995,319.00,321.00,319.00,320.39,9.39,0.0302,320.40,20,https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-16,Ag(T+D),"3,877.00","3,885.00","3,864.00","3,883.00",45.00,0.0117,"3,876.00","78,000",https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-16,AuT+D,246.50,248.05,246.06,247.99,5.15,0.0212,247.17,"13,228",https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-16,Au(T+N1),246.40,246.40,246.40,246.40,2.35,0.0096,246.40,20,https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-16,Au(T+N2),246.40,246.40,246.40,246.40,2.40,0.0098,246.40,20,https://www.sge.com.cn/sjzx/mrhqsj/509981
2009-11-13,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-13,Au9995,244.50,246.15,244.10,246.13,2.85,0.012,245.86,"3,442",https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-13,Au9999,242.88,246.40,242.88,246.34,2.85,0.012,245.90,"1,491",https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-13,Au100g,244.40,246.58,243.71,246.45,2.76,0.011,245.32,72,https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-13,AuT+D,244.51,246.30,244.01,245.99,2.79,0.012,245.36,"18,610",https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-13,Au(T+N1),243.00,245.80,243.00,245.62,2.82,0.012,245.62,212,https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-13,Au(T+N2),245.70,253.38,245.70,245.81,3.01,0.012,245.81,242,https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-13,Pt9995,313.00,316.00,313.00,315.46,4.21,0.014,315.03,88,https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-13,Ag(T+D),"3,880.00","3,888.00","3,858.00","3,877.00",23.00,0.006,"3,875.00","149,398",https://www.sge.com.cn/sjzx/mrhqsj/509980
2009-11-12,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-12,Au9995,244.50,246.15,244.10,246.13,2.85,0.012,245.86,"3,442",https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-12,Au9999,242.88,246.40,242.88,246.34,2.85,0.012,245.90,"1,491",https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-12,Au100g,244.40,246.58,243.71,246.45,2.76,0.011,245.32,72,https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-12,AuT+D,244.51,246.30,244.01,245.99,2.79,0.012,245.36,"18,610",https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-12,Au(T+N1),243.00,245.80,243.00,245.62,2.82,0.012,245.62,212,https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-12,Au(T+N2),245.70,253.38,245.70,245.81,3.01,0.012,245.81,242,https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-12,Pt9995,313.00,316.00,313.00,315.46,4.21,0.014,315.03,88,https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-12,Ag(T+D),"3,880.00","3,888.00","3,858.00","3,877.00",23.00,0.006,"3,875.00","149,398",https://www.sge.com.cn/sjzx/mrhqsj/509979
2009-11-11,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-11,Au100g,243.51,245.10,242.55,243.61,-2.84,-0.0115,243.51,65.6,https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-11,Au50g,244.80,244.80,244.80,244.80,12.80,0.0552,244.80,6,https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-11,Au9995,244.08,244.08,242.00,243.00,-3.13,-0.0127,242.75,"2,500",https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-11,Au9999,244.99,245.00,242.30,243.00,-3.34,-0.0136,243.11,"1,883.60",https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-11,Pt9995,313.00,313.00,309.00,311.00,-4.46,-0.0141,310.26,200,https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-11,Ag(T+D),"3,846.00","3,869.00","3,830.00","3,838.00",-39.00,-0.0101,"3,846.00","146,810",https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-11,AuT+D,244.40,245.32,242.00,242.84,-3.15,-0.0128,243.37,"17,602",https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-11,Au(T+N1),244.00,244.10,244.00,244.05,-1.57,-0.0064,244.05,4,https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-11,Au(T+N2),244.00,244.00,244.00,244.00,-1.81,-0.0074,244.00,76,https://www.sge.com.cn/sjzx/mrhqsj/509978
2009-11-10,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-10,Au9995,242.98,242.98,240.80,241.60,-1.01,-0.0042,241.45,"2,764",https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-10,Au9999,242.35,243.18,240.80,241.54,-1.22,-0.005,241.66,"1,664.60",https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-10,Au100g,243.00,243.50,241.20,241.70,-0.88,-0.0036,242.27,67,https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-10,AuT+D,243.38,243.39,240.77,241.38,-1.37,-0.0056,241.98,"15,722",https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-10,Au(T+N1),242.30,242.30,240.90,242.28,0.59,0.0024,242.28,202,https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-10,Au(T+N2),241.85,241.85,241.85,241.85,0.15,0.0006,241.85,200,https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-10,Pt9995,309.50,310.00,309.00,309.25,-0.38,-0.0012,309.60,126,https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-10,Ag(T+D),"3,893.00","3,895.00","3,839.00","3,850.00",-40.00,-0.0103,"3,862.00","94,218",https://www.sge.com.cn/sjzx/mrhqsj/509977
2009-11-09,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-11-09,Au9995,240.80,242.65,240.70,242.61,3.13,0.013,241.62,"5,338",https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-11-09,Au9999,241.30,242.88,238.50,242.76,3.36,0.014,241.81,"1,680.60",https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-11-09,Au100g,241.00,242.60,241.00,242.58,3.36,0.014,241.50,44,https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-11-09,Au(T+D),240.60,242.80,240.60,242.75,3.33,0.014,241.61,"16,346",https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-11-09,Au(T+N1),241.52,241.70,241.52,241.69,2.59,0.011,241.69,208,https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-11-09,Au(T+N2),241.70,241.70,241.70,241.70,2.60,0.011,241.70,200,https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-11-09,Pt9995,310.00,310.50,309.18,309.63,-1.05,-0.003,310.17,158,https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-11-09,Ag(T+D),3882.00,3892.00,3875.00,3890.00,22.00,0.006,3884.00,"67,834",https://www.sge.com.cn/sjzx/mrhqsj/509976
2009-12-02,合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,https://www.sge.com.cn/sjzx/mrhqsj/509993
2009-12-02,Au9995,266.68,268.90,265.50,267.50,1.79,0.007,267.66,"2,340",https://www.sge.com.cn/sjzx/mrhqsj/509993
2009-12-02,Au9999,266.00,269.25,265.00,267.70,1.93,0.007,267.63,"3,691.20",https://www.sge.com.cn/sjzx/mrhqsj/509993
2009-12-02,Au100g,267.00,269.50,265.70,267.76,1.64,0.006,267.94,97.6,https://www.sge.com.cn/sjzx/mrhqsj/509993
2009-12-02,AuT+D,265.99,269.00,265.00,267.46,1.70,0.006,266.88,"28,084",https://www.sge.com.cn/sjzx/mrhqsj/509993
